date,kota,month,month_sin,month_cos,ihk_kel_01_mtm,ihk_kel_03_mtm,ihk_kel_06_mtm,gt_harga_beras,gt_harga_cabai,gt_harga_telur,gt_harga_daging_ayam,gt_harga_minyak_goreng,gt_harga_bawang,gt_tiket_pesawat,gt_tiket_kereta,gt_harga_bensin,kurs_usd_idr,bi_rate_percent,harga_bbm_pertamax,oceanic_nino_index,is_ramadan,is_lebaran,pre_lebaran_1m,is_dry_season,is_rainy_season,is_el_nino,is_la_nina,bbm_price_hike_event,bi_rate_hike_event,ihk_umum_mtm_lag1,ihk_umum_mtm_lag2,ihk_umum_mtm_lag3,inflasi_general_mtm_lag1,inflasi_general_mtm_lag2,inflasi_general_mtm_lag3,inflasi_core_mtm_lag1,inflasi_core_mtm_lag2,inflasi_core_mtm_lag3,inflasi_administered_price_mtm_lag1,inflasi_administered_price_mtm_lag2,inflasi_administered_price_mtm_lag3,inflasi_volatile_good_mtm_lag1,inflasi_volatile_good_mtm_lag2,inflasi_volatile_good_mtm_lag3,gt_harga_beras_lag1,gt_harga_beras_lag2,gt_harga_beras_lag3,gt_harga_cabai_lag1,gt_harga_cabai_lag2,gt_harga_cabai_lag3,gt_harga_telur_lag1,gt_harga_telur_lag2,gt_harga_telur_lag3,gt_harga_daging_ayam_lag1,gt_harga_daging_ayam_lag2,gt_harga_daging_ayam_lag3,gt_harga_minyak_goreng_lag1,gt_harga_minyak_goreng_lag2,gt_harga_minyak_goreng_lag3,gt_harga_bawang_lag1,gt_harga_bawang_lag2,gt_harga_bawang_lag3,gt_tiket_pesawat_lag1,gt_tiket_pesawat_lag2,gt_tiket_pesawat_lag3,gt_tiket_kereta_lag1,gt_tiket_kereta_lag2,gt_tiket_kereta_lag3,gt_harga_bensin_lag1,gt_harga_bensin_lag2,gt_harga_bensin_lag3,kurs_usd_idr_lag1,kurs_usd_idr_lag2,kurs_usd_idr_lag3,bi_rate_percent_lag1,bi_rate_percent_lag2,bi_rate_percent_lag3,harga_bbm_pertamax_lag1,harga_bbm_pertamax_lag2,harga_bbm_pertamax_lag3,oceanic_nino_index_lag1,oceanic_nino_index_lag2,oceanic_nino_index_lag3,ihk_umum_mtm_roll_mean_3,ihk_umum_mtm_roll_std_3,ihk_umum_mtm_roll_mean_6,ihk_umum_mtm_roll_std_6,inflasi_general_mtm_roll_mean_3,inflasi_general_mtm_roll_std_3,inflasi_general_mtm_roll_mean_6,inflasi_general_mtm_roll_std_6,inflasi_core_mtm_roll_mean_3,inflasi_core_mtm_roll_std_3,inflasi_core_mtm_roll_mean_6,inflasi_core_mtm_roll_std_6,inflasi_administered_price_mtm_roll_mean_3,inflasi_administered_price_mtm_roll_std_3,inflasi_administered_price_mtm_roll_mean_6,inflasi_administered_price_mtm_roll_std_6,inflasi_volatile_good_mtm_roll_mean_3,inflasi_volatile_good_mtm_roll_std_3,inflasi_volatile_good_mtm_roll_mean_6,inflasi_volatile_good_mtm_roll_std_6,gt_harga_beras_diff1,gt_harga_beras_pct_change,gt_harga_cabai_diff1,gt_harga_cabai_pct_change,gt_harga_telur_diff1,gt_harga_telur_pct_change,gt_harga_daging_ayam_diff1,gt_harga_daging_ayam_pct_change,gt_harga_minyak_goreng_diff1,gt_harga_minyak_goreng_pct_change,gt_harga_bawang_diff1,gt_harga_bawang_pct_change,gt_tiket_pesawat_diff1,gt_tiket_pesawat_pct_change,gt_tiket_kereta_diff1,gt_tiket_kereta_pct_change,gt_harga_bensin_diff1,gt_harga_bensin_pct_change,gt_harga_beras_lag1_diff1,gt_harga_beras_lag1_pct_change,gt_harga_beras_lag2_diff1,gt_harga_beras_lag2_pct_change,gt_harga_beras_lag3_diff1,gt_harga_beras_lag3_pct_change,gt_harga_cabai_lag1_diff1,gt_harga_cabai_lag1_pct_change,gt_harga_cabai_lag2_diff1,gt_harga_cabai_lag2_pct_change,gt_harga_cabai_lag3_diff1,gt_harga_cabai_lag3_pct_change,gt_harga_telur_lag1_diff1,gt_harga_telur_lag1_pct_change,gt_harga_telur_lag2_diff1,gt_harga_telur_lag2_pct_change,gt_harga_telur_lag3_diff1,gt_harga_telur_lag3_pct_change,gt_harga_daging_ayam_lag1_diff1,gt_harga_daging_ayam_lag1_pct_change,gt_harga_daging_ayam_lag2_diff1,gt_harga_daging_ayam_lag2_pct_change,gt_harga_daging_ayam_lag3_diff1,gt_harga_daging_ayam_lag3_pct_change,gt_harga_minyak_goreng_lag1_diff1,gt_harga_minyak_goreng_lag1_pct_change,gt_harga_minyak_goreng_lag2_diff1,gt_harga_minyak_goreng_lag2_pct_change,gt_harga_minyak_goreng_lag3_diff1,gt_harga_minyak_goreng_lag3_pct_change,gt_harga_bawang_lag1_diff1,gt_harga_bawang_lag1_pct_change,gt_harga_bawang_lag2_diff1,gt_harga_bawang_lag2_pct_change,gt_harga_bawang_lag3_diff1,gt_harga_bawang_lag3_pct_change,gt_tiket_pesawat_lag1_diff1,gt_tiket_pesawat_lag1_pct_change,gt_tiket_pesawat_lag2_diff1,gt_tiket_pesawat_lag2_pct_change,gt_tiket_pesawat_lag3_diff1,gt_tiket_pesawat_lag3_pct_change,gt_tiket_kereta_lag1_diff1,gt_tiket_kereta_lag1_pct_change,gt_tiket_kereta_lag2_diff1,gt_tiket_kereta_lag2_pct_change,gt_tiket_kereta_lag3_diff1,gt_tiket_kereta_lag3_pct_change,gt_harga_bensin_lag1_diff1,gt_harga_bensin_lag1_pct_change,gt_harga_bensin_lag2_diff1,gt_harga_bensin_lag2_pct_change,gt_harga_bensin_lag3_diff1,gt_harga_bensin_lag3_pct_change,inflasi_general_mtm,inflasi_core_mtm,inflasi_administered_price_mtm,inflasi_volatile_good_mtm,ihk_umum_mtm
2025/05/01,makassar,5,0.5,-0.866025404,-2.12,0,0.34,52,0,43,0,5,33,32,61,35,16358.50235,5.5,12400,0,0,0,0,0,0,0,0,0,0,1.09,1.3,-0.53,1.17,1.65,-0.48,0.31,0.24,0.25,5.21,6.53,-2.65,-0.04,1.96,-0.93,48,88,64,62,0,0,68,44,46,0,0,0,0,7,0,33,47,60,41,48,36,52,58,64,32,41,40,16735.89812,16373.87684,16256.2115,5.75,5.75,5.75,12800,12800,12800,0,-0.1,-0.2,0.723333333,0.823670646,0.226666667,0.8498392,0.816666667,1.05533565,0.275,0.977358685,0.21,0.117898261,0.225,0.086890736,3.906666667,3.464048691,0.286666667,5.114296302,-0.186666667,2.223630665,0.583333333,2.082351235,4,0.083333333,-62,-1,-25,-0.367647059,0,,5,,0,0,-9,-0.219512195,9,0.173076923,3,0.09375,-40,-0.454545455,24,0.375,25,0.641025641,62,,0,,-78,-1,24,0.545454545,-2,-0.043478261,5,0.12195122,0,,0,,0,,-7,-1,7,,0,,-14,-0.29787234,-13,-0.216666667,60,,-7,-0.145833333,12,0.333333333,-10,-0.217391304,-6,-0.103448276,-6,-0.09375,-28,-0.304347826,-9,-0.219512195,1,0.025,-9,-0.183673469,-0.37,0.08,-0.02,-2.48,-0.22
2025/06/01,makassar,6,1.22E-16,-1,-0.33,0.05,-0.58,48,51,49,0,6,43,41,80,26,16229.00167,5.5,12400,0,0,0,0,1,0,0,0,0,0,-0.22,1.09,1.3,-0.37,1.17,1.65,0.08,0.31,0.24,-0.02,5.21,6.53,-2.48,-0.04,1.96,52,48,88,0,62,0,43,68,44,0,0,0,5,0,7,33,33,47,32,41,48,61,52,58,35,32,41,16358.50235,16735.89812,16373.87684,5.5,5.75,5.75,12400,12800,12800,0,0,-0.1,0.41,0.656429737,0.213333333,0.84644354,0.33,0.779487011,0.233333333,0.974241585,0.153333333,0.135769412,0.208333333,0.106848803,1.76,2.988293828,0.296666667,5.113752699,-0.583333333,1.691754513,0.371666667,1.965964564,-4,-0.076923077,51,,6,0.139534884,0,,1,0.2,10,0.303030303,9,0.28125,19,0.31147541,-9,-0.257142857,4,0.083333333,-40,-0.454545455,24,0.375,-62,-1,62,,0,,-25,-0.367647059,24,0.545454545,-2,-0.043478261,0,,0,,0,,5,,-7,-1,7,,0,0,-14,-0.29787234,-13,-0.216666667,-9,-0.219512195,-7,-0.145833333,12,0.333333333,9,0.173076923,-6,-0.103448276,-6,-0.09375,3,0.09375,-9,-0.219512195,1,0.025,0.19,0.07,0.09,0.77,0.36
2025/07/01,makassar,7,-0.5,-0.866025404,2.08,0,-0.01,53,56,42,0,7,38,36,70,33,16195.05261,5.25,12500,-0.1,0,0,0,1,0,0,0,1,0,0.36,-0.22,1.09,0.19,-0.37,1.17,0.07,0.08,0.31,0.09,-0.02,5.21,0.77,-2.48,-0.04,48,52,48,51,0,62,49,43,68,0,0,0,6,5,0,43,33,33,41,32,41,80,61,52,26,35,32,16229.00167,16358.50235,16735.89812,5.5,5.5,5.75,12400,12400,12800,0,0,0,0.11,0.29816103,0.365,0.7174608,0.04,0.359304884,0.41,0.845718629,0.093333333,0.032145503,0.18,0.1,0.053333333,0.06350853,1.541666667,3.537334684,-0.153333333,2.029195243,0.088333333,1.610408851,5,0.104166667,5,0.098039216,-7,-0.142857143,0,,1,0.166666667,-5,-0.11627907,-5,-0.12195122,-10,-0.125,7,0.269230769,-4,-0.076923077,4,0.083333333,-40,-0.454545455,51,,-62,-1,62,,6,0.139534884,-25,-0.367647059,24,0.545454545,0,,0,,0,,1,0.2,5,,-7,-1,10,0.303030303,0,0,-14,-0.29787234,9,0.28125,-9,-0.219512195,-7,-0.145833333,19,0.31147541,9,0.173076923,-6,-0.103448276,-9,-0.257142857,3,0.09375,-9,-0.219512195,0.3,0.13,0.09,1.25,0.19
2025/08/01,makassar,8,-0.866025404,-0.5,-0.24,0,0.26,65,55,39,0,5,41,35,64,41,16227.256,5,12200,-0.3,0,0,0,1,0,0,0,0,0,0.19,0.36,-0.22,0.3,0.19,-0.37,0.13,0.07,0.08,0.09,0.09,-0.02,1.25,0.77,-2.48,53,48,52,56,51,0,42,49,43,0,0,0,7,6,5,38,43,33,36,41,32,70,80,61,33,26,35,16195.05261,16229.00167,16358.50235,5.25,5.5,5.5,12500,12400,12400,-0.1,0,0,0.16,0.216564078,0.441666667,0.620754917,0.136666667,0.195533458,0.476666667,0.774278158,0.086666667,0.037859389,0.148333333,0.103424691,0.033333333,0.098149546,1.97,3.05033113,0.47,0.965608616,0.141666667,1.574844966,12,0.226415094,-1,-0.017857143,-3,-0.071428571,0,,-2,-0.285714286,3,0.078947368,-1,-0.027777778,-6,-0.085714286,8,0.242424242,5,0.104166667,-4,-0.076923077,4,0.083333333,5,0.098039216,51,,-62,-1,-7,-0.142857143,6,0.139534884,-25,-0.367647059,0,,0,,0,,1,0.166666667,1,0.2,5,,-5,-0.11627907,10,0.303030303,0,0,-5,-0.12195122,9,0.28125,-9,-0.219512195,-10,-0.125,19,0.31147541,9,0.173076923,7,0.269230769,-9,-0.257142857,3,0.09375,-0.08,0.06,-0.08,-0.61,-0.07
2025/09/01,makassar,9,-1,-1.84E-16,-0.99,0.22,-0.46,65,51,72,0,0,41,32,46,35,16429.63048,4.75,12200,-0.4,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,-0.07,0.19,0.36,-0.08,0.3,0.19,0.06,0.13,0.07,-0.08,0.09,0.09,-0.61,1.25,0.77,65,53,48,55,56,51,39,42,49,0,0,0,5,7,6,41,38,43,35,36,41,64,70,80,41,33,26,16227.256,16195.05261,16229.00167,5,5.25,5.5,12200,12500,12400,-0.3,-0.1,0,0.096666667,0.144683563,0.253333333,0.458461194,0.143333333,0.19857828,0.236666667,0.518909112,0.123333333,0.060277138,0.138333333,0.095376447,0.023333333,0.090737717,0.891666667,2.116614435,0.386666667,0.937141042,-0.098333333,1.333557898,0,0,-4,-0.072727273,33,0.846153846,0,,-5,-1,0,0,-3,-0.085714286,-18,-0.28125,-6,-0.146341463,12,0.226415094,5,0.104166667,-4,-0.076923077,-1,-0.017857143,5,0.098039216,51,,-3,-0.071428571,-7,-0.142857143,6,0.139534884,0,,0,,0,,-2,-0.285714286,1,0.166666667,1,0.2,3,0.078947368,-5,-0.11627907,10,0.303030303,-1,-0.027777778,-5,-0.12195122,9,0.28125,-6,-0.085714286,-10,-0.125,19,0.31147541,8,0.242424242,7,0.269230769,-9,-0.257142857,0.21,0.18,0.06,0.52,0.17
2025/10/01,makassar,10,-0.866025404,0.5,-0.68,0.13,0.25,54,0,56,0,0,38,34,51,39,16524.31261,4.75,12200,-0.5,0,0,0,0,0,0,1,0,0,0.17,-0.07,0.19,0.21,-0.08,0.3,0.18,0.06,0.13,0.06,-0.08,0.09,0.52,-0.61,1.25,65,65,53,51,55,56,72,39,42,0,0,0,0,5,7,41,41,38,32,35,36,46,64,70,35,41,33,16429.63048,16227.256,16195.05261,4.75,5,5.25,12200,12200,12500,-0.4,-0.3,-0.1,0.15,0.210713075,0.13,0.23194827,0.136666667,0.190875177,0.088333333,0.262710233,0.21,0.167032931,0.151666667,0.125126603,0.026666667,0.094516313,0.04,0.073484692,-0.02,0.566656863,-0.086666667,1.334476177,-11,-0.169230769,-51,-1,-16,-0.222222222,0,,0,,-3,-0.073170732,2,0.0625,5,0.108695652,4,0.114285714,0,0,12,0.226415094,5,0.104166667,-4,-0.072727273,-1,-0.017857143,5,0.098039216,33,0.846153846,-3,-0.071428571,-7,-0.142857143,0,,0,,0,,-5,-1,-2,-0.285714286,1,0.166666667,0,0,3,0.078947368,-5,-0.11627907,-3,-0.085714286,-1,-0.027777778,-5,-0.12195122,-18,-0.28125,-6,-0.085714286,-10,-0.125,-6,-0.146341463,8,0.242424242,7,0.269230769,0.28,0.39,0.1,0.03,0.35
2025/11/01,makassar,11,-0.5,0.866025404,-0.09,0,-0.12,51,70,44,0,0,37,36,70,42,16619.535,4.75,12500,-0.6,0,0,0,0,1,0,1,1,0,0.35,0.17,-0.07,0.28,0.21,-0.08,0.39,0.18,0.06,0.1,0.06,-0.08,0.03,0.52,-0.61,54,65,65,0,51,55,56,72,39,0,0,0,0,0,5,38,41,41,34,32,35,51,46,64,39,35,41,16524.31261,16429.63048,16227.256,4.75,4.75,5,12200,12200,12200,-0.5,-0.4,-0.3,0.243333333,0.094516313,0.201666667,0.156258333,0.22,0.055677644,0.178333333,0.136442906,0.246666667,0.124230968,0.166666667,0.12011106,0.133333333,0.094516313,0.083333333,0.102111051,0.19,0.285832119,0.33,0.655103045,-3,-0.055555556,70,,-12,-0.214285714,0,,0,,-1,-0.026315789,2,0.058823529,19,0.37254902,3,0.076923077,-11,-0.169230769,0,0,12,0.226415094,-51,-1,-4,-0.072727273,-1,-0.017857143,-16,-0.222222222,33,0.846153846,-3,-0.071428571,0,,0,,0,,0,,-5,-1,-2,-0.285714286,-3,-0.073170732,0,0,3,0.078947368,2,0.0625,-3,-0.085714286,-1,-0.027777778,5,0.108695652,-18,-0.28125,-6,-0.085714286,4,0.114285714,-6,-0.146341463,8,0.242424242,0.17,0.17,0.24,0.02,0.21
2025/12/01,makassar,12,-2.45E-16,1,1.53,0.01,0.12,50,83,54,0,7,42,39,69,42,16615.74143,4.75,12750,-0.5,0,0,0,0,1,0,1,1,0,0.21,0.35,0.17,0.17,0.28,0.21,0.17,0.39,0.18,0.24,0.1,0.06,0.02,0.03,0.52,51,54,65,70,0,51,44,56,72,0,0,0,0,0,0,37,38,41,36,34,32,70,51,46,42,39,35,16619.535,16524.31261,16429.63048,4.75,4.75,4.75,12500,12200,12200,-0.6,-0.5,-0.4,0.453333333,0.308274769,0.275,0.290774827,0.363333333,0.245831921,0.253333333,0.233380948,0.253333333,0.119303534,0.188333333,0.110529031,0.236666667,0.135030861,0.13,0.155692004,0.93,1.567513955,0.658333333,1.192768488,-1,-0.019607843,13,0.185714286,10,0.227272727,0,,7,,5,0.135135135,3,0.083333333,-1,-0.014285714,0,0,-3,-0.055555556,-11,-0.169230769,0,0,70,,-51,-1,-4,-0.072727273,-12,-0.214285714,-16,-0.222222222,33,0.846153846,0,,0,,0,,0,,0,,-5,-1,-1,-0.026315789,-3,-0.073170732,0,0,2,0.058823529,2,0.0625,-3,-0.085714286,19,0.37254902,5,0.108695652,-18,-0.28125,3,0.076923077,4,0.114285714,-6,-0.146341463,0.64,0.2,0.37,2.74,0.8
2026/01/01,makassar,1,0.5,0.866025404,0.58,0.23,-0.42,45,81,63,0,0,44,43,50,44,16743.9605,4.75,12350,-0.4,0,0,0,0,1,0,0,0,0,0.8,0.21,0.35,0.64,0.17,0.28,0.2,0.17,0.39,0.37,0.24,0.1,2.74,0.02,0.03,50,51,54,83,70,0,54,44,56,0,0,0,7,0,0,42,37,38,39,36,34,69,70,51,42,42,39,16615.74143,16619.535,16524.31261,4.75,4.75,4.75,12750,12500,12200,-0.5,-0.6,-0.5,0.283333333,0.484183161,0.216666667,0.34185767,0.22,0.39736633,0.178333333,0.282518436,0.246666667,0.107857931,0.228333333,0.127344677,0.096666667,0.366651515,0.061666667,0.242521477,0.266666667,2.359689245,0.123333333,1.542837213,-5,-0.1,-2,-0.024096386,9,0.166666667,0,,-7,-1,2,0.047619048,4,0.102564103,-19,-0.275362319,2,0.047619048,-1,-0.019607843,-3,-0.055555556,-11,-0.169230769,13,0.185714286,70,,-51,-1,10,0.227272727,-12,-0.214285714,-16,-0.222222222,0,,0,,0,,7,,0,,0,,5,0.135135135,-1,-0.026315789,-3,-0.073170732,3,0.083333333,2,0.058823529,2,0.0625,-1,-0.014285714,19,0.37254902,5,0.108695652,0,0,3,0.076923077,4,0.114285714,-0.15,0.37,-0.32,-1.96,-0.16
2026/02/01,makassar,2,0.866025404,0.5,2.97,0.07,0.05,63,73,62,0,7,33,36,49,28,16741.54,4.75,12100,-0.2,1,0,1,0,1,0,0,0,0,-0.16,0.8,0.21,-0.15,0.64,0.17,0.37,0.2,0.17,-0.32,0.37,0.24,-1.96,2.74,0.02,45,50,51,81,83,70,63,54,44,0,0,0,0,7,0,44,42,37,43,39,36,50,69,70,44,42,42,16743.9605,16615.74143,16619.535,4.75,4.75,4.75,12350,12750,12500,-0.4,-0.5,-0.6,0.543333333,0.616468437,0.393333333,0.427301611,0.39,0.46808119,0.305,0.312329954,0.33,0.115325626,0.288333333,0.116518954,0.006666667,0.346458271,0.07,0.237486842,1.093333333,2.646985707,0.641666667,1.755020418,18,0.4,-8,-0.098765432,-1,-0.015873016,0,,7,,-11,-0.25,-7,-0.162790698,-1,-0.02,-16,-0.363636364,-5,-0.1,-1,-0.019607843,-3,-0.055555556,-2,-0.024096386,13,0.185714286,70,,9,0.166666667,10,0.227272727,-12,-0.214285714,0,,0,,0,,-7,-1,7,,0,,2,0.047619048,5,0.135135135,-1,-0.026315789,4,0.102564103,3,0.083333333,2,0.058823529,-19,-0.275362319,-1,-0.014285714,19,0.37254902,2,0.047619048,0,0,3,0.076923077,0.68,0.42,-0.03,2.5,0.99
2026/03/01,makassar,3,1,6.12E-17,2.4,0.01,0.11,87,80,61,0,6,32,50,64,97,16826.97118,4.75,12300,,1.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.99,-0.16,0.8,0.68,-0.15,0.64,0.42,0.37,0.2,-0.03,-0.32,0.37,2.5,-1.96,2.74,63,45,50,73,81,83,62,63,54,0,0,0,7,0,7,33,44,42,36,43,39,49,50,69,28,44,42,16741.54,16743.9605,16615.74143,4.75,4.75,4.75,12100,12350,12750,-0.2,-0.4,-0.5,0.32,0.598080262,0.386666667,0.431771545,0.313333333,0.423359579,0.338333333,0.310832216,0.366666667,0.055075705,0.31,0.10373042,0.41,1.023572176,0.323333333,0.659838364,0.223333333,2.231464392,0.576666667,1.767604782,24,0.380952381,7,0.095890411,-1,-0.016129032,0,,-1,-0.142857143,-1,-0.03030303,14,0.388888889,15,0.306122449,69,2.464285714,18,0.4,-5,-0.1,-1,-0.019607843,-8,-0.098765432,-2,-0.024096386,13,0.185714286,-1,-0.015873016,9,0.166666667,10,0.227272727,0,,0,,0,,7,,-7,-1,7,,-11,-0.25,2,0.047619048,5,0.135135135,-7,-0.162790698,4,0.102564103,3,0.083333333,-1,-0.02,-19,-0.275362319,-1,-0.014285714,-16,-0.363636364,2,0.047619048,0,0,0.41,0.31,1.58,0.13,0.13
2020/01/01,bandung,1,0.5,0.866025404,,,,37,35,54,43,10,47,100,79,36,13663.56727,5,9200,0.6,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39,0.19,-0.28,1.93,
2020/02/01,bandung,2,0.866025404,0.5,1.28,0.05,-0.72,51,42,76,43,13,67,87,100,32,13707.272,4.75,9000,0.6,0,0,0,0,1,1,0,0,0,,,,0.39,,,0.19,,,-0.28,,,1.93,,,37,,,35,,,54,,,43,,,10,,,47,,,100,,,79,,,36,,,13663.56727,,,5,,,9200,,,0.6,,,,,,,,,,,,,,,,,,,,,,,14,0.378378378,7,0.2,22,0.407407407,0,0,3,0.3,20,0.425531915,-13,-0.13,21,0.265822785,-4,-0.111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.28,0.14,-0.11,1.27,0.32
2020/03/01,bandung,3,1,6.12E-17,0.95,0,-0.6,57,34,65,43,12,66,79,54,29,15118.60095,4.5,9000,0.5,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.00E+00,0.00E+00,0.00E+00,0.00E+00,0.32,,,0.28,0.39,,0.14,0.19,,-0.11,-0.28,,1.27,1.93,,51,37,,42,35,,76,54,,43,43,,13,10,,67,47,,87,100,,100,79,,32,36,,13707.272,13663.56727,,4.75,5,,9000,9200,,0.6,0.6,,,,,,0.256666667,0.146401275,,,0.206666667,0.076376262,,,-0.193333333,0.085049005,,,0.94,1.189831921,,,6,0.117647059,-8,-0.19047619,-11,-0.144736842,0,0,-1,-0.076923077,-1,-0.014925373,-8,-0.091954023,-46,-0.46,-3,-0.09375,14,0.378378378,,,,,7,0.2,,,,,22,0.407407407,,,,,0,0,,,,,3,0.3,,,,,20,0.425531915,,,,,-13,-0.13,,,,,21,0.265822785,,,,,-4,-0.111111111,,,,,0.1,0.29,-0.19,-0.38,0.01
2020/04/01,bandung,4,0.866025404,-0.5,0.41,0,-0.38,87,50,89,100,22,100,39,19,26,15788.09476,4.5,9000,0.3,1,0,1,0,0,0,0,0,0,0.01,0.32,,0.1,0.28,0.39,0.29,0.14,0.19,-0.19,-0.11,-0.28,-0.38,1.27,1.93,57,51,37,34,42,35,65,76,54,43,43,43,12,13,10,66,67,47,79,87,100,54,100,79,29,32,36,15118.60095,13707.272,13663.56727,4.5,4.75,5,9000,9000,9200,0.5,0.6,0.6,0.056666667,0.243378991,,,0.153333333,0.110151411,,,0.2,0.079372539,,,-0.146666667,0.040414519,,,0.266666667,0.880927541,,,30,0.526315789,16,0.470588235,24,0.369230769,57,1.325581395,10,0.833333333,34,0.515151515,-40,-0.506329114,-35,-0.648148148,-3,-0.103448276,6,0.117647059,14,0.378378378,,,-8,-0.19047619,7,0.2,,,-11,-0.144736842,22,0.407407407,,,0,0,0,0,,,-1,-0.076923077,3,0.3,,,-1,-0.014925373,20,0.425531915,,,-8,-0.091954023,-13,-0.13,,,-46,-0.46,21,0.265822785,,,-3,-0.09375,-4,-0.111111111,,,0.08,0.17,-0.14,-0.09,-0.16
2020/05/01,bandung,5,0.5,-0.866025404,-0.97,0,0.12,78,42,99,79,19,86,40,16,27,14831.66,4.5,9000,0,1,1,0,0,0,0,0,0,0,-0.16,0.01,0.32,0.08,0.1,0.28,0.17,0.29,0.14,-0.14,-0.19,-0.11,-0.09,-0.38,1.27,87,57,51,50,34,42,89,65,76,100,43,43,22,12,13,100,66,67,39,79,87,19,54,100,26,29,32,15788.09476,15118.60095,13707.272,4.5,4.5,4.75,9000,9000,9000,0.3,0.5,0.6,0.02,0.185202592,,,0.083333333,0.015275252,,,0.173333333,0.115036226,,,0.113333333,0.482735262,,,-0.323333333,0.210792157,,,-9,-0.103448276,-8,-0.16,10,0.112359551,-21,-0.21,-3,-0.136363636,-14,-0.14,1,0.025641026,-3,-0.157894737,1,0.038461538,30,0.526315789,6,0.117647059,14,0.378378378,16,0.470588235,-8,-0.19047619,7,0.2,24,0.369230769,-11,-0.144736842,22,0.407407407,57,1.325581395,0,0,0,0,10,0.833333333,-1,-0.076923077,3,0.3,34,0.515151515,-1,-0.014925373,20,0.425531915,-40,-0.506329114,-8,-0.091954023,-13,-0.13,-35,-0.648148148,-46,-0.46,21,0.265822785,-3,-0.103448276,-3,-0.09375,-4,-0.111111111,0.07,0.06,0.67,-0.5,0.21
2020/06/01,bandung,6,1.22E-16,-1,1.43,0,0.34,70,36,100,60,14,86,46,24,39,14124.97524,4.25,9000,-0.2,0,0,0,1,0,0,0,0,0,0.21,-0.16,0.01,0.07,0.08,0.1,0.06,0.17,0.29,0.67,-0.14,-0.19,-0.5,-0.09,-0.38,78,87,57,42,50,34,99,89,65,79,100,43,19,22,12,86,100,66,40,39,79,16,19,54,27,26,29,14831.66,15788.09476,15118.60095,4.5,4.5,4.5,9000,9000,9000,0,0.3,0.5,0.11,0.236431808,,,0.11,0.060827625,0.183333333,0.128478273,0.083333333,0.077674535,0.145,0.096488341,0.25,0.405832478,0.028333333,0.357402667,0.06,0.648151217,0.5,0.983178519,-8,-0.102564103,-6,-0.142857143,1,0.01010101,-19,-0.240506329,-5,-0.263157895,0,0,6,0.15,8,0.5,12,0.444444444,-9,-0.103448276,30,0.526315789,6,0.117647059,-8,-0.16,16,0.470588235,-8,-0.19047619,10,0.112359551,24,0.369230769,-11,-0.144736842,-21,-0.21,57,1.325581395,0,0,-3,-0.136363636,10,0.833333333,-1,-0.076923077,-14,-0.14,34,0.515151515,-1,-0.014925373,1,0.025641026,-40,-0.506329114,-8,-0.091954023,-3,-0.157894737,-35,-0.648148148,-46,-0.46,1,0.038461538,-3,-0.103448276,-3,-0.09375,0.18,0.02,0.22,0.77,0.28
2020/07/01,bandung,7,-0.5,-0.866025404,-0.81,0,0.12,37,27,66,50,10,63,45,21,28,14509.49909,4,9000,-0.4,0,0,0,1,0,0,0,0,0,0.28,0.21,-0.16,0.18,0.07,0.08,0.02,0.06,0.17,0.22,0.67,-0.14,0.77,-0.5,-0.09,70,78,87,36,42,50,100,99,89,60,79,100,14,19,22,86,86,100,46,40,39,24,16,19,39,27,26,14124.97524,14831.66,15788.09476,4.25,4.5,4.5,9000,9000,9000,-0.2,0,0.3,0.026666667,0.379780638,0.041666667,0.285756306,0.05,0.14106736,0.101666667,0.12655697,0.08,0.072111026,0.14,0.094445752,0.273333333,0.372871738,0.063333333,0.330434058,-0.306666667,0.994199846,-0.02,0.896883493,-33,-0.471428571,-9,-0.25,-34,-0.34,-10,-0.166666667,-4,-0.285714286,-23,-0.26744186,-1,-0.02173913,-3,-0.125,-11,-0.282051282,-8,-0.102564103,-9,-0.103448276,30,0.526315789,-6,-0.142857143,-8,-0.16,16,0.470588235,1,0.01010101,10,0.112359551,24,0.369230769,-19,-0.240506329,-21,-0.21,57,1.325581395,-5,-0.263157895,-3,-0.136363636,10,0.833333333,0,0,-14,-0.14,34,0.515151515,6,0.15,1,0.025641026,-40,-0.506329114,8,0.5,-3,-0.157894737,-35,-0.648148148,12,0.444444444,1,0.038461538,-3,-0.103448276,-0.1,0.16,-0.07,-1.19,-0.41
